the_geom,waterway_access,latitude,longitude,boat_ramp_name,asset_owner,contact_number,street,suburb,waterway_name,state,postcode,id,ramp_condition,ramp_material,has_bbq,has_fee_payable,has_kiosk,has_lighting,has_toilets,has_bins,has_pontoon_nearby,has_pontoon_ramp,number_ramp_lanes
0101000020E61000005138ABA7A5E162404508AC3890E940C0,All Times,-33.824713787079,151.05147155229,Silverwater Park,Auburn City Council,02 9735 1222,Clyde Street,Silverwater,Parramatta River,NSW,2128,271,GOOD,Concrete,false,false,false,false,true,false,true,false,2
0101000020E61000005C4E45C37BFE6140F6047A077BC041C0,Shallow At Times,-35.5037545533941,143.952607760776,Murrabit (Gonns Crossing),Gannawarra Shire Councill,03 5450 9333,Moulamein Road,Murrabit,Murray River,VIC,3579,272,GOOD,Concrete,false,false,false,false,false,false,false,false,1
0101000020E61000007095FDF0E32563400B07D5BA27783DC0,All Times,-29.4693562288367,153.184074874192,Ilarwil Boat Ramp,Clarence Valley Council,02 6643 0200,Lawrence Road,Ilarwill,Clarence River,NSW,2463,273,POOR,Unsealed,false,false,false,false,false,false,false,false,1
0101000020E61000004D0D168574D16240D85A3E023F9A41C0,Shallow At Times,-35.2050478748767,150.545473616667,Berrara Creek Boat Ramp,Shoalhaven City Council,02 4429 3111,Lakeland Avenue,Berrara,Berrara Creek,NSW,2540,274,POOR,Sand,true,false,false,false,true,true,false,false,1
0101000020E61000001CEB8E47A5EB6240A40D791122BF40C0,All Times,-33.493227180584,151.363925723207,Empire Bay Boat Ramp,Gosford City Council,02 4325 8222,Kendall Road,Empire Bay,Brisbane Water,NSW,2257,275,GOOD,Concrete,false,false,false,true,false,false,true,false,1
0101000020E6100000406DCFFA4C116340B75151415B2A40C0,Shallow At Times,-32.3309098860804,152.540646939402,Elizabeth Beach Boat Ramp,National Parks And Wildlife Services,1300 072 757,Lakeside Crescent,Elizabeth Beach,Ocean,NSW,2428,276,POOR,Concrete,false,false,false,false,false,true,false,false,1
0101000020E610000066D073130525634054E5F7637A353EC0,All Times,-30.2088987808432,153.156869627189,Moonee Creek,Coffs Harbour City Council,02 6648 4000,Moonee Beach Road,Moonee Beach,Moonee Creek,NSW,2450,277,POOR,Bitumen,true,false,true,false,true,false,false,false,1
0101000020E610000087A9C8C417F9624018441A6AAE4B40C0,All Times,-32.5912602070095,151.784151451033,Durham Street Boat Ramp,Dungog Shire Council,02 4995 7777,Durham Street,Clarence Town,Williams River,NSW,2321,278,POOR,Not Provided,false,false,false,false,false,false,false,false,1
0101000020E61000008590F46F55CA62404C71848651D041C0,Shallow At Times,-35.6274879595463,150.322929361024,"Pebbly Beach, North Durras",Eurobodalla Shire Council,02 4429 3111,Deopt Beach Road,North Durras,Tasman Sea,NSW,2536,279,POOR,Sand,false,false,false,false,false,false,false,false,Informal
0101000020E6100000A37720E611F962401C0F211D0C7140C0,All Times,-32.8831821834012,151.783434928334,Stockton Bridge (West Side) Hunter River,Newcastle City Council,02 4974 2000,Greenleaf Road,Kooragang,Hunter River,NSW,2304,280,POOR,Concrete,false,false,false,true,false,false,false,false,1
0101000020E6100000044FE06C991963402B87367F820F3FC0,All Times,-31.0605849750638,152.799978674033,"Greenhill Boat Ramp",Kempsey Shire Council,02 6566 3200,"Greenhill Ferry Road
","Greenhill
",Macleay River,NSW,2440,281,POOR,Concrete,false,false,false,false,false,false,false,false,1
0101000020E6100000210B7A513BBE62404223625AD46342C0,Shallow At Times,-36.7799180010975,149.944740999571,Wallagoot Lake,National Parks And Wildlife Services,1300 072 757,Wallagoot Lake Road,Wallagoot,Wallagoot Lake,NSW,2550,282,POOR,Concrete,true,false,false,false,true,true,false,false,1
0101000020E6100000C10A6A84CDE46240D65C3B52170741C0,Mid to High Tide Only,-34.0553992071015,151.150087554086,Tonkin Park - Cronulla,Sutherland Shire Council,02 9710 0333,Tonkin St,Cronulla,Port Hacking,NSW,2230,283,FAIR,Concrete,false,false,false,true,true,true,false,false,1
0101000020E61000007FA3F75C751D6340289E93233BB43EC0,All Times,-30.7040273890872,152.920576556844,North Macksville Lions Park,Nambucca Shire Council,02 6568 2555,Ferry Street,Macksville,Nambucca River,NSW,2447,284,GOOD,Concrete,true,false,false,true,true,true,true,true,2
0101000020E6100000FA7D9960E3FF624071303E680F5D40C0,Shallow At Times,-32.7270326903971,151.996506023206,Tanilba Bay,Port Stephens Council,02 4980 0255,Peace Parade,Tanilba Bay,Port Stephens,NSW,2319,285,GOOD,Concrete,false,false,false,false,false,false,false,false,1
0101000020E61000004441012934EB6240401D38EC45C340C0,All Times,-33.5255713724132,151.350117208911,Pretty Beach Boat Ramp ,Gosford City Council,02 4325 8222,Araluen Drive,Pretty Beach,Brisbane Water,NSW,2257,286,GOOD,Concrete,false,false,false,true,false,false,true,true,1
0101000020E6100000CD1ED8855DD762403D84D02A126E41C0,Shallow At Times,-34.8599294202945,150.73016636096,Shoalhaven Heads - Hay Ave Ramp Shoalhaven River,Shoalhaven City Council,02 4429 3111,Hay Avenue,Shoalhaven Heads,Shoalhaven River,NSW,2535,287,FAIR,Concrete,false,false,false,false,true,true,false,false,1
0101000020E6100000C346325EC81C63403FE78D732D9E3DC0,Shallow At Times,-29.6178810330814,152.89945897884,"Seelands Boat Ramp
(Western Bank)",Clarence Valley Council,02 6643 0200,Old Punt Lane,The Whiteman,Clarence River,NSW,2460,288,POOR,Concrete,false,false,false,false,false,false,false,false,1
0101000020E6100000B6FF932DF9116340C5E452782C0140C0,Shallow At Times,-32.0091696171526,152.561667241154,"Saltwater Road, Khappinghat Ck Lagoon",National Parks And Wildlife Services,1300 072 757,Saltwater Road,Wallabi Point,Khappinghat Creek,NSW,2430,289,GOOD,Concrete,true,false,false,false,true,true,false,false,1
0101000020E6100000F428785690A36240C93A6F87135840C0,Shallow At Times,-32.6880959790338,149.111369356811,Lake Burrendong State Park - Second Ramp,Department of Primary Industries - State Parks,02 6846 7435,Fashions Mount Road,Lake Burrendong,Lake Burrendong,NSW,2820,290,GOOD,Concrete,true,true,true,false,true,true,false,false,1
0101000020E6100000E3042BFB74D76240803E8336226E41C0,All Times,-34.8604190960732,150.733029922506,Shoalhaven Heads - Wharf Rd Ramp Shoalhaven River,Shoalhaven City Council,02 4429 3111,Wharf Road,Nowra,Shoalhaven River,NSW,2541,291,FAIR,Concrete,false,false,false,true,true,true,true,false,2
0101000020E61000009A71AC29F2FE624053A571BF925340C0,All Times,-32.652915888301,151.96706088715,Karuah,Port Stephens Council,02 4980 0255,Bundabah Street,Karuah,Karuah River,NSW,2324,292,GOOD,Concrete,true,false,false,true,true,true,true,true,2
0101000020E61000001884CCCCCC186240FAF69FCDAA0F42C0,All Times,-36.122400000675,144.774999999471,Unnamed Road Reserve (off Dungula Way) - Murray River,Murray Shire Council (via Moama on the Murray Resort),,Dungula Way,Moama,Murray River,NSW,2731,293,GOOD,Concrete,false,false,false,false,false,false,false,false,1
0101000020E6100000B49AC78B64186340587BF28A4AA13FC0,All Times,-31.6300436822888,152.762273683407,"Lakewood Boat Ramp, Queens Lake",Port Macquarie Hastings Council,02 6581 8111,Sirius Drive,Lakewood,Queens Lake,NSW,2443,294,GOOD,Concrete,false,false,false,false,false,false,false,false,1
0101000020E6100000505BB53BA5F36240A83E0CEB1E9040C0,Shallow At Times,-33.1259435472287,151.613920072758,Cams Wharf Boat Ramp ,Lake Macquarie City Council,02 4921 0333,Cams Wharf Road,Cams Wharf,Lake Macquarie,NSW,2281,295,GOOD,Concrete,true,false,false,true,true,true,false,false,2
0101000020E61000005EE0BB35951A6340EFD632370A163FC0,All Times,-31.0860933779831,152.830714098879,"West Kempsey Boat Ramp",Kempsey Shire Council,02 6566 3200,"Kemp Street ",Kempsey,Macleay River,NSW,2440,296,POOR,Concrete,false,false,false,false,false,false,false,false,1
0101000020E6100000734BEC0889EE62405B8A941E872A40C0,Shallow At Times,-32.3322485184951,151.454227887643,Lostock Dam,State Water Corporation,1300 662 077,Paterson River Road,East Gresford,Lostock Dam,NSW,2311,297,POOR,Sand,true,false,true,false,true,true,false,false,1
0101000020E6100000D4FEB223E72D63404C257416CF4E3CC0,All Times,-28.3078474076804,153.434465264893,Condong Boat Ramp (Mcleod Street) ,Tweed Shire Council,02 6670 2400,Mcleod Street,Condong,Tweed River,NSW,2484,298,POOR,Bitumen,false,false,false,false,false,false,false,false,1
0101000020E6100000490338DDFEC36240D602650C9F1A42C0,All Times,-36.2079787724703,150.124861344719,"Mill Bay, Narooma",Eurobodalla Shire Council,02 6499 2222,Centenary Drive,Narooma,Narooma (Wagonga Inlet),NSW,2546,299,GOOD,Concrete,false,false,false,false,false,false,false,false,1
0101000020E61000004E587F821010634006E3E6BFF63140C0,Shallow At Times,-32.3903427007081,152.502015351029,Smiths Lake - De Bert Reserve Boat Ramp,Great Lakes Council,02 6591 7222,Amaroo Drive,Smiths Lake,Smiths Lake,NSW,2428,300,POOR,Concrete,true,false,true,false,true,true,false,false,1
0101000020E6100000BC77E7B688D76240A833ACC2F97341C0,All Times,-34.906059583743,150.735438778005,Greenwell Point Boat Ramp - Adelaide Street,Shoalhaven City Council,02 4429 3111,Adelaide Street,Greenwell Point,Crookhaven River,NSW,2540,301,GOOD,Concrete,true,false,true,true,true,true,true,true,2
0101000020E6100000FAA28DBFD6F26240BE321598788640C0,All Times,-33.0505552390582,151.588714386591,Secret Bay - Balmoral,Lake Macquarie City Council,02 4921 0333,Balmoral Place,Balmoral,Lake Macquarie,NSW,2283,302,GOOD,Concrete,false,false,false,true,false,true,true,false,1
0101000020E6100000B14D99263005634098CD0A68D05640C0,Shallow At Times,-32.6782350590467,152.162127780362,Winda Woppa Boat Ramp,Great Lakes Council,02 6591 7222,The Anchorage ,Winda Woppa,Myall River,NSW,2324,303,FAIR,Concrete,false,false,false,false,false,false,false,false,1
0101000020E6100000B4F1FC8D8D1062402627AE0780FF41C0,All Times,-35.9960946655613,144.517279619247,Headworks Road,Shire Of Campaspe, 03 5481 2200,Headworks Road,Torrumbarry,Murray River,VIC,3526,304,GOOD,Concrete,false,false,false,false,true,false,false,false,1
0101000020E61000009661E71C8BBC6240C920F0F8167242C0,Shallow At Times,-36.8913260624409,149.891981555859,Top Lake Boat Ramp,Bega Valley Shire Council,02 6499 2222,Lakewood Drive,Merimbula ,Merimbula Lake,NSW,2548,306,FAIR,Concrete,false,false,true,false,true,true,false,false,1
0101000020E6100000CF1BD99C480163407583F6DC6C5D40C0,All Times,-32.729884739273,152.040113853493,Henderson Park (Lemon Tree Passage) Boat Ramp,Port Stephens Council,02 4980 0255,Cook Parade,Lemon Tree Passage,"Lemon Tree Passage, Port Stephens",NSW,2319,307,GOOD,Concrete,true,false,true,true,true,true,true,true,2
0101000020E6100000F2F523F3252B6340BA1C1EEA8E633DC0,Shallow At Times,-29.3888994525448,153.348382539974,The Anchorage - Clarence River,TBD,TBD,Marandowie Drive,Iluka,Clarence River,NSW,2466,308,POOR,Unsealed,false,false,false,false,false,false,false,false,1
0101000020E610000021E88DD10CF26240B4122BC00E8E40C0,All Times,-33.1098251543348,151.564064767038,Sunshine,Lake Macquarie City Council,02 4921 0333,Sunshine Parade,Sunshine,Lake Macquarie,NSW,2264,309,GOOD,Concrete,false,false,false,true,true,true,false,false,1
0101000020E6100000E3FD17F9374062405C0E7568C4FE41C0,All Times,-35.9903688975871,146.006832644328,Inglis Street - NSW Side Lake Mulwala,Corowa Shire Council,03 5888 5100,Inglis Street,Mulwala,Lake Mulwala,NSW,2647,310,GOOD,Concrete,false,false,true,false,true,false,false,false,2
0101000020E610000041AECB2774896240A38CE97A13C541C0,All Times,-35.5396569862726,148.295429132284,Rest Area Boat Ramp,National Parks And Wildlife Services,1300 072 757,Snowy Mountains Highway,Blowering,Blowering Dam,NSW,2720,311,FAIR,Unsealed,true,false,false,false,true,false,false,false,1
0101000020E610000022CEEBE469E56240B12822DCDCEB40C0,Shallow At Times,-33.8426776091377,151.169176540906,"Margaret St, Woolwich",The Council Of The Municipality Of Hunters Hill,02 9879 9400,Margaret Street,Woolwich,Parramatta River,NSW,2110,312,GOOD,Concrete,false,false,false,false,false,false,false,true,2
0101000020E61000005BF5BED2A49762404F88414DE37241C0,All Times,-34.8975616998656,148.738870022741,"Woolgarlo Access Point, Lake Burrinjuck",TBD,TBD,Burrinjuck Road,Bowning,Lake Burrinjuck,NSW,2582,313,GOOD,Unsealed,false,false,true,false,true,true,false,false,1
0101000020E61000008C9A84FCE1DF624031B25D4D97FD40C0,All Times,-33.9811798770428,150.99633623027,Picnic Point,Bankstown City Council,02 9707 9999,Carinya Road,Picnic Point,Georges River,NSW,2213,314,FAIR,Concrete,false,false,false,true,false,true,false,true,1
0101000020E6100000BEB3238FAE7A624087B4DC14A6AF3FC0,Shallow At Times,-31.6861279524642,147.833808488589,Bottom Weir Boat Ramp,Warren Shire Council,02 6847 6600,Industrial Access Road,Warren,Macquarie River,NSW,2824,315,GOOD,Concrete,false,false,false,false,false,false,false,false,1
0101000020E6100000178C104886BC6140E1BB87246E0E41C0,All Times,-34.1127362883342,141.891391784972,Wentworth - Murray River NSW,Wentworth Angling Club,"03 5027 3097
",Log Bridge Road,Wentworth,Murray River,NSW,2648,316,GOOD,Concrete,false,false,false,false,true,false,false,false,1
0101000020E61000000E88F622B829634012D24D4477613DC0,All Times,-29.3807261171333,153.303727609164,Goodwood Island nr Wharf,TBD,TBD,Goodwood Island Road,Goodwood Island,Clarence River,NSW,2469,317,POOR,Unsealed,false,false,false,false,false,false,false,false,1
0101000020E61000009EE4E2417D1063402792ACE7F9E53FC0,All Times,-31.8983444973293,152.515290206099,Cundletown Boat Ramp (River Street) ,Greater Taree City Council,02 6592 5399,River Street,Cundletown,Manning River,NSW,2430,318,FAIR,Concrete,true,false,false,false,false,false,true,false,2
0101000020E6100000416C19E526E662407CB3DD69EB0041C0,Mid to High Tide Only,-34.0071842510724,151.192247914938,Bonna Point,Sutherland Shire Council,02 9710 0333,Prince Charles Parade,Kurnell,Botany Bay,NSW,2231,319,GOOD,Concrete,false,false,false,true,true,true,false,true,2
0101000020E6100000403C3AFBFF226340742649EAD5563EC0,High Tide Only,-30.3392015865888,153.093747724286,"Boambee Creek Boat Ramp
(Near The Link Centre)",Coffs Harbour City Council,02 6648 4000,Hogbin Drive,Toormina,Boambee Creek,NSW,2452,320,POOR,Concrete,false,false,false,false,false,true,false,false,1
0101000020E6100000A6503159F5F86240E04D5B4DA34B40C0,All Times,-32.5909210868665,151.779949756926,Wharf Reserve Boat Ramp (Williams River),Dungog Shire Council,02 4995 7777,Rifle Street,Clarence Town,Williams River,NSW,2321,321,GOOD,Concrete,false,false,false,false,true,false,false,true,1
0101000020E61000003AA4D7D3C2E36240BEBA85CC54FF40C0,All Times,-33.9947753575302,151.117532654929,Dover Park (Blakehurst) Boat Ramp,Kogarah City Council,02 9330 9400,Princes Highway,Blakehurst,Georges River,NSW,2221,322,GOOD,Concrete,false,false,false,false,true,true,true,true,2
0101000020E61000009E23BD45DE1F6340A6A5178687A73EC0,All Times,-30.6544116790516,152.995882863438,Stuart Island - Nambucca Heads,Namucca Shire Council,02 6568 2555,Riverside Drive,Nambucca Heads,Nambucca River,NSW,2448,323,GOOD,Concrete,true,false,false,true,true,true,true,false,2
0101000020E6100000A27F59097BD4624037CD4CBAA88E41C0,All Times,-35.1145241618164,150.640019106676,Sanctuary Point Boat Ramp (John Williams Reserve) ,Shoalhaven City Council,02 4429 3111,Sanctuary Point Road,Sanctuary Point Road,St Georges Basin,NSW,2540,324,POOR,Concrete,false,false,false,true,true,true,false,false,1
0101000020E61000000BEB396FCB176240E647B217620E42C0,All Times,-36.1123685474884,144.743583310243,Victoria Park,Shire Of Campaspe, 03 5481 2200,Scenic Drive,Echuca,Murray River,NSW,3564,325,FAIR,Concrete,false,false,false,false,true,true,false,false,2
0101000020E6100000BE0009C9F8CF624047881EB890A041C0,All Times,-35.254416479977,150.499119298538,Berringer Lake Boat Ramp,Shoalhaven City Council,02 4429 3111,Berringer Crescent,Berringer Lake,Berringer Lake,NSW,2539,326,POOR,Unsealed,true,false,false,false,false,false,false,false,1
0101000020E610000017CE80CD9DD5624024440760716C41C0,All Times,-34.8472099338035,150.675513030598,Boughton Creek Boat Ramp,Shoalhaven City Council,02 4429 3111,Back Forest Road,Back Forest,Broughton Creek,NSW,2535,327,GOOD,Unsealed,false,false,false,false,false,false,false,false,1
0101000020E61000003A64241008D06240B0046FB683A241C0,Shallow At Times,-35.269644550522,150.500984259679,Conjola Beach Boat Ramp,Shoalhaven City Council,02 4429 3111,Lake Conjola Entrance Road,Lake Conjola,Conjola Lake,NSW,2539,328,FAIR,Concrete,true,false,true,true,true,true,false,false,1
0101000020E610000039C2822C3ACF6240738AF9D0CBAD41C0,All Times,-35.3577824800931,150.475851302517,Ulladulla - South Harbour,Shoalhaven City Council,02 4429 3111,Vai Princes Highway,Ulladulla,Harbour,NSW,2539,329,GOOD,Concrete,false,false,true,true,true,true,false,true,2
0101000020E61000008F309EB909EA624063AAE7A90FBB40C0,All Times,-33.4614155179195,151.313687142338,Koolewong South Boat Ramp,Gosford City Council,02 4325 8222,Brisbane Water Drive,Koolewong,Brisbane Water,NSW,2256,330,GOOD,Concrete,false,false,false,true,false,false,true,false,1
0101000020E6100000CB1830F147F06240A8667636E49B40C0,Shallow At Times,-33.2179020002489,151.50878199953,Brundenell Avenue Boat Ramp,Wyong Shire Council,02 4350 5555,Brundenell Avenue,San Remo,Wallarah Creek,NSW,2262,331,POOR,Unsealed,false,false,false,false,false,false,false,false,1
0101000020E610000056B97A3E20F362409D868821F27F40C0,Shallow At Times,-32.9995767513876,151.597686042495,Fennell Bay Bridge Boat Ramp (Lions Park),Lake Macquarie City Council,02 4921 0333,Anzac Parade,Toronto,Lake Macquarie,NSW,2283,332,GOOD,Concrete,true,false,false,true,true,true,false,false,1
0101000020E61000006C1CD026222063407D325BA23FA53EC0,Shallow At Times,-30.6455022308969,153.004168898074,Gordon Park Nambucca Heads,Nambucca Shire Council,02 6568 2555,Wellington Drive,Nambucca Heads,Nambucca River,NSW,2448,333,GOOD,Concrete,true,false,false,true,true,true,false,false,2
0101000020E6100000D0CE8287020F63405EF390ADA00C40C0,All Times,-32.098653503205,152.46905875729,"Wallamba River - Shalimar Boat Ramp, Darawank",Great Lakes Council,02 6591 7222,Aquatic Road,Darawank,Wallamba River,NSW,2428,334,GOOD,Concrete,false,false,false,false,false,false,false,false,1
0101000020E61000009C1839FE3EE36240210244AE4FEA40C0,All Times,-33.8305566627571,151.101439582363,Kissing Point Park Boat Ramp,City Of Ryde Council,02 9952 8222,Delange Road,Putney,Parramatta River,NSW,2112,335,GOOD,Concrete,false,false,false,true,true,false,false,false,2
0101000020E6100000F85D14C082EE62402E3863AD82A940C0,All Times,-33.324300454566,151.453460731296,Chittaway Bay (East) Boat Ramp,Wyong Shire Council,02 4350 5555,Kalua Drive,Chittaway Bay,Ourimbah Creek / Tuggerah Lake,NSW,2261,336,GOOD,Unsealed,false,false,false,false,false,false,false,false,1
0101000020E610000059290139B9EF6240E2C68476E7A240C0,Shallow At Times,-33.2726886890721,151.491360189694,Wyongah (behind fire station),Wyong Shire Council,02 4350 5555,Oakland Street,Wyongah,Tuggerah Lake,NSW,2259,337,FAIR,Concrete,false,false,false,false,false,false,false,false,1
